Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: age,Store: disorders,Store: treatments,Store: oversea,Store: English
6,1720554352905,09/07/2024 19:45:52,1720557952905,1,09/07/2024 21:45:52,172913,29,questionnaire-y2w6,,38853727,BLIND,11398403,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 125.0.0.0,1205x753,1205x729,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720554352905,09/07/2024 19:45:52,1720557952905,1,09/07/2024 21:45:52,172913,29,questionnaire-y2w6,,38853727,BLIND,11398403,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 125.0.0.0,1205x753,1205x729,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720554352906,09/07/2024 19:45:52,1720557952906,1,09/07/2024 21:45:52,172913,29,questionnaire-y2w6,,38853727,BLIND,11398403,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 125.0.0.0,1205x753,1205x729,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720554352906,09/07/2024 19:45:52,1720557952906,1,09/07/2024 21:45:52,172913,29,questionnaire-y2w6,,38853727,BLIND,11398403,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 125.0.0.0,1205x753,1205x729,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720554352907,09/07/2024 19:45:52,1720557952907,1,09/07/2024 21:45:52,172913,29,questionnaire-y2w6,,38853727,BLIND,11398403,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 125.0.0.0,1205x753,1205x729,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720554352907,09/07/2024 19:45:52,1720557952907,1,09/07/2024 21:45:52,172913,29,questionnaire-y2w6,,38853727,BLIND,11398403,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 125.0.0.0,1205x753,1205x729,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720554352908,09/07/2024 19:45:52,1720557952908,1,09/07/2024 21:45:52,172913,29,questionnaire-y2w6,,38853727,BLIND,11398403,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 125.0.0.0,1205x753,1205x729,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720554352908,09/07/2024 19:45:52,1720557952908,1,09/07/2024 21:45:52,172913,29,questionnaire-y2w6,,38853727,BLIND,11398403,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 125.0.0.0,1205x753,1205x729,,,0,Demographic New,7,F,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720554529905,09/07/2024 19:48:49,1720558129905,1,09/07/2024 21:48:49,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720554542262,09/07/2024 19:49:02,1720558142262,1,09/07/2024 21:49:02,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Female,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720554542262,09/07/2024 19:49:02,1720558142262,1,09/07/2024 21:49:02,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,2,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720554542262,09/07/2024 19:49:02,1720558142262,1,09/07/2024 21:49:02,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,34,,,Age Entry,3,object-8,,0,0,0,1
5,1720554542262,09/07/2024 19:49:02,1720558142262,1,09/07/2024 21:49:02,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720554542263,09/07/2024 19:49:02,1720558142263,1,09/07/2024 21:49:02,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720554542263,09/07/2024 19:49:02,1720558142263,1,09/07/2024 21:49:02,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720554542263,09/07/2024 19:49:02,1720558142263,1,09/07/2024 21:49:02,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720554542263,09/07/2024 19:49:02,1720558142263,1,09/07/2024 21:49:02,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720554542263,09/07/2024 19:49:02,1720558142263,1,09/07/2024 21:49:02,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720554542264,09/07/2024 19:49:02,1720558142264,1,09/07/2024 21:49:02,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720554542264,09/07/2024 19:49:02,1720558142264,1,09/07/2024 21:49:02,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720554542264,09/07/2024 19:49:02,1720558142264,1,09/07/2024 21:49:02,172913,29,questionnaire-y2w6,,38853832,BLIND,11398331,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x643,,,0,Demographic New,7,A,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720555907094,09/07/2024 20:11:47,1720559507094,1,09/07/2024 22:11:47,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720555935214,09/07/2024 20:12:15,1720559535214,1,09/07/2024 22:12:15,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Female,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720555935214,09/07/2024 20:12:15,1720559535214,1,09/07/2024 22:12:15,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,2,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720555935214,09/07/2024 20:12:15,1720559535214,1,09/07/2024 22:12:15,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,33,,,Age Entry,3,object-8,,0,0,0,1
5,1720555935214,09/07/2024 20:12:15,1720559535214,1,09/07/2024 22:12:15,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720555935214,09/07/2024 20:12:15,1720559535214,1,09/07/2024 22:12:15,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720555935214,09/07/2024 20:12:15,1720559535214,1,09/07/2024 22:12:15,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720555935215,09/07/2024 20:12:15,1720559535215,1,09/07/2024 22:12:15,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720555935215,09/07/2024 20:12:15,1720559535215,1,09/07/2024 22:12:15,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720555935215,09/07/2024 20:12:15,1720559535215,1,09/07/2024 22:12:15,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720555935215,09/07/2024 20:12:15,1720559535215,1,09/07/2024 22:12:15,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720555935215,09/07/2024 20:12:15,1720559535215,1,09/07/2024 22:12:15,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720555935215,09/07/2024 20:12:15,1720559535215,1,09/07/2024 22:12:15,172913,29,questionnaire-y2w6,,38854473,BLIND,11398605,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1536x864,1536x710,,,0,Demographic New,7,D,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720555908685,09/07/2024 20:11:48,1720559508685,1,09/07/2024 22:11:48,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720555925557,09/07/2024 20:12:05,1720559525557,1,09/07/2024 22:12:05,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Female,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720555925558,09/07/2024 20:12:05,1720559525558,1,09/07/2024 22:12:05,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,2,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720555925558,09/07/2024 20:12:05,1720559525558,1,09/07/2024 22:12:05,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,51,,,Age Entry,3,object-8,,0,0,0,1
5,1720555925559,09/07/2024 20:12:05,1720559525559,1,09/07/2024 22:12:05,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720555925559,09/07/2024 20:12:05,1720559525559,1,09/07/2024 22:12:05,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720555925560,09/07/2024 20:12:05,1720559525560,1,09/07/2024 22:12:05,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720555925560,09/07/2024 20:12:05,1720559525560,1,09/07/2024 22:12:05,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720555925560,09/07/2024 20:12:05,1720559525560,1,09/07/2024 22:12:05,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720555925561,09/07/2024 20:12:05,1720559525561,1,09/07/2024 22:12:05,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720555925562,09/07/2024 20:12:05,1720559525562,1,09/07/2024 22:12:05,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720555925562,09/07/2024 20:12:05,1720559525562,1,09/07/2024 22:12:05,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720555925563,09/07/2024 20:12:05,1720559525563,1,09/07/2024 22:12:05,172913,29,questionnaire-y2w6,,38854476,BLIND,11398618,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x632,,,0,Demographic New,7,E,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720555951155,09/07/2024 20:12:31,1720559551155,1,09/07/2024 22:12:31,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720555985050,09/07/2024 20:13:05,1720559585050,1,09/07/2024 22:13:05,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Male,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720555985050,09/07/2024 20:13:05,1720559585050,1,09/07/2024 22:13:05,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,1,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720555985050,09/07/2024 20:13:05,1720559585050,1,09/07/2024 22:13:05,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,46,,,Age Entry,3,object-8,,0,0,0,1
5,1720555985051,09/07/2024 20:13:05,1720559585051,1,09/07/2024 22:13:05,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720555985051,09/07/2024 20:13:05,1720559585051,1,09/07/2024 22:13:05,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720555985051,09/07/2024 20:13:05,1720559585051,1,09/07/2024 22:13:05,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720555985052,09/07/2024 20:13:05,1720559585052,1,09/07/2024 22:13:05,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720555985052,09/07/2024 20:13:05,1720559585052,1,09/07/2024 22:13:05,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720555985052,09/07/2024 20:13:05,1720559585052,1,09/07/2024 22:13:05,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720555985053,09/07/2024 20:13:05,1720559585053,1,09/07/2024 22:13:05,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720555985053,09/07/2024 20:13:05,1720559585053,1,09/07/2024 22:13:05,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720555985053,09/07/2024 20:13:05,1720559585053,1,09/07/2024 22:13:05,172913,29,questionnaire-y2w6,,38854505,BLIND,11398625,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720556999849,09/07/2024 20:29:59,1720560599849,1,09/07/2024 22:29:59,172913,29,questionnaire-y2w6,,38854985,BLIND,11398741,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x813,,,0,Demographic New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
